election_id,election_date,election_year,redistricting_cycle,office,district,district_display,city_town,ward,precinct,dem_margin,dem_margin_two_party,PVI_N,incumbent_status,incumbent_tenure_years,incumbent_tenure_left_censored,pres_elec,is_special,num_candidates,no_dem_candidate,candidate_count,dem_candidate_count,dem_candidate,opponent_candidate,opponent_party,dem_votes,opponent_votes,gop_votes,write_in_votes,top_write_in_votes,candidate_votes,total_votes,major_party_race,contested_on_ballot_lines,admitted_by_write_in,num_candidates_admitted,write_in_share,top_write_in_share,pvi_year,pvi_provenance,precinct_split_across_districts
154569,2022-11-08,2022,2021,State Representative,First Plymouth,1st Plymouth,Plymouth,-,18,-25.15666965085049,-25.156669650850493,,GOP_Incumbent,8.011115902448374,False,False,False,2,False,2,1,Stephen Michael Palmer,Mathew J. Muratore,Republican,418,699,699.0,0,0,1117,1145,True,True,False,2,0.0,0.0,2020,,False
154441,2022-11-08,2022,2021,State Representative,Twenty-Second Middlesex,22nd Middlesex,Billerica,-,12,-3.165467625899282,-3.1654676258992804,,GOP_Incumbent,12.016673853672561,False,False,False,2,False,2,1,Teresa Nicole English,Marc T. Lombardo,Republican,673,717,717.0,0,0,1390,1415,True,True,False,2,0.0,0.0,2020,,False
154514,2022-11-08,2022,2021,State Representative,Twenty-Eighth Middlesex,28th Middlesex,Everett,1,3A,38.983050847457626,,,Dem_Incumbent,8.011115902448374,False,False,False,2,False,2,1,"Joseph W. Mcgonagle, Jr",Michael K. Marchese,Unenrolled,82,36,0.0,0,0,118,141,False,True,False,2,0.0,0.0,2020,,False
154514,2022-11-08,2022,2021,State Representative,Twenty-Eighth Middlesex,28th Middlesex,Everett,2,3,32.791327913279126,,,Dem_Incumbent,8.011115902448374,False,False,False,2,False,2,1,"Joseph W. Mcgonagle, Jr",Michael K. Marchese,Unenrolled,245,124,0.0,0,0,369,409,False,True,False,2,0.0,0.0,2020,,False
154514,2022-11-08,2022,2021,State Representative,Twenty-Eighth Middlesex,28th Middlesex,Everett,3,3,30.76923076923077,,,Dem_Incumbent,8.011115902448374,False,False,False,2,False,2,1,"Joseph W. Mcgonagle, Jr",Michael K. Marchese,Unenrolled,187,99,0.0,0,0,286,334,False,True,False,2,0.0,0.0,2020,,False
154514,2022-11-08,2022,2021,State Representative,Twenty-Eighth Middlesex,28th Middlesex,Everett,4,3,41.92037470725995,,,Dem_Incumbent,8.011115902448374,False,False,False,2,False,2,1,"Joseph W. Mcgonagle, Jr",Michael K. Marchese,Unenrolled,303,124,0.0,0,0,427,488,False,True,False,2,0.0,0.0,2020,,False
154514,2022-11-08,2022,2021,State Representative,Twenty-Eighth Middlesex,28th Middlesex,Everett,5,3,51.49863760217983,,,Dem_Incumbent,8.011115902448374,False,False,False,2,False,2,1,"Joseph W. Mcgonagle, Jr",Michael K. Marchese,Unenrolled,278,89,0.0,0,0,367,425,False,True,False,2,0.0,0.0,2020,,False
154514,2022-11-08,2022,2021,State Representative,Twenty-Eighth Middlesex,28th Middlesex,Everett,6,3,49.693251533742334,,,Dem_Incumbent,8.011115902448374,False,False,False,2,False,2,1,"Joseph W. Mcgonagle, Jr",Michael K. Marchese,Unenrolled,366,123,0.0,0,0,489,529,False,True,False,2,0.0,0.0,2020,,False
154424,2022-11-08,2022,2021,State Representative,Second Barnstable,2nd Barnstable,Yarmouth,-,8A,19.999999999999996,20.0,,Dem_Incumbent,2.0123616501365533,False,False,False,2,False,2,1,Kip A. Diggs,William Buffington Peters,Republican,114,76,76.0,0,0,190,194,True,True,False,2,0.0,0.0,2020,,False
154490,2022-11-08,2022,2021,State Representative,Second Middlesex,2nd Middlesex,Chelmsford,-,5A,21.89168573607933,21.891685736079328,,Dem_Incumbent,14.009870154760195,False,False,False,2,False,2,1,James Arciero,Raymond Yinggang Xie,Republican,799,512,512.0,0,0,1311,1379,True,True,False,2,0.0,0.0,2020,,False
154490,2022-11-08,2022,2021,State Representative,Second Middlesex,2nd Middlesex,Westford,-,7,36.703044227455486,36.703044227455486,,Dem_Incumbent,14.009870154760195,False,False,False,2,False,2,1,James Arciero,Raymond Yinggang Xie,Republican,1190,551,551.0,0,0,1741,1759,True,True,False,2,0.0,0.0,2020,,False
154398,2022-11-08,2022,2021,State Representative,Second Worcester,2nd Worcester,Ashburnham,-,2,13.397483345669874,13.397483345669874,,Dem_Incumbent,10.004312203536008,False,False,False,2,False,2,1,Jonathan D. Zlotnik,Bruce K. Chester,Republican,766,585,585.0,0,0,1351,1381,True,True,False,2,0.0,0.0,2020,,False
154506,2022-11-08,2022,2021,State Representative,Thirty-Sixth Middlesex,36th Middlesex,Dracut,-,6A,38.70967741935484,38.70967741935484,,Dem_Incumbent,28.000574960471468,False,False,False,2,False,2,1,Colleen M. Garry,George Derek Boag,Republican,43,19,19.0,0,0,62,68,True,True,False,2,0.0,0.0,2020,,False
154518,2022-11-08,2022,2021,State Representative,Third Worcester,3rd Worcester,Lunenburg,-,C1,0.0,0.0,,Dem_Incumbent,2.0123616501365533,False,False,False,2,False,2,1,Michael P. Kushmerek,Aaron L. Packard,Republican,5,5,5.0,0,0,10,10,True,True,False,2,0.0,0.0,2020,,False
154586,2022-11-08,2022,2021,State Representative,Fourth Norfolk,4th Norfolk,Weymouth,-,9A,24.92492492492493,24.924924924924923,,Dem_Incumbent,16.00306645584783,False,False,False,2,False,2,1,James Michael Murphy,Paul J. Rotondo,Republican,208,125,125.0,0,0,333,338,True,True,False,2,0.0,0.0,2020,,False
154503,2022-11-08,2022,2021,State Representative,Fifth Bristol,5th Bristol,Dighton,-,3,-5.555555555555558,-5.555555555555555,,Dem_Incumbent,22.00182070815965,False,False,False,2,False,2,1,Patricia A. Haddad,Justin Thurber,Republican,459,513,513.0,0,0,972,1003,True,True,False,2,0.0,0.0,2020,,False
154503,2022-11-08,2022,2021,State Representative,Fifth Bristol,5th Bristol,Taunton,1,A1,70.73170731707317,70.73170731707317,,Dem_Incumbent,22.00182070815965,False,False,False,2,False,2,1,Patricia A. Haddad,Justin Thurber,Republican,35,6,6.0,0,0,41,41,True,True,False,2,0.0,0.0,2020,,False
154503,2022-11-08,2022,2021,State Representative,Fifth Bristol,5th Bristol,Taunton,4,B1,-25.92592592592593,-25.925925925925924,,Dem_Incumbent,22.00182070815965,False,False,False,2,False,2,1,Patricia A. Haddad,Justin Thurber,Republican,10,17,17.0,0,0,27,28,True,True,False,2,0.0,0.0,2020,,False
154508,2022-11-08,2022,2021,State Representative,Sixth Plymouth,6th Plymouth,Marshfield,-,2A,39.53488372093024,39.53488372093023,,No_Incumbent,0.0,False,False,False,2,False,2,1,Josh S. Cutler,Kenneth Sweezey,Republican,150,65,65.0,0,0,215,219,True,True,False,2,0.0,0.0,2020,,False
154508,2022-11-08,2022,2021,State Representative,Sixth Plymouth,6th Plymouth,Pembroke,-,3A,33.33333333333333,33.33333333333333,,No_Incumbent,0.0,False,False,False,2,False,2,1,Josh S. Cutler,Kenneth Sweezey,Republican,8,4,4.0,0,0,12,12,True,True,False,2,0.0,0.0,2020,,False
154414,2022-11-08,2022,2021,State Representative,Seventh Worcester,7th Worcester,Oxford,-,4A,-78.94736842105263,,,GOP_Incumbent,26.007378659383836,False,False,False,2,True,2,0,Terry Burke Dotson,Paul K. Frost,Republican,2,17,17.0,0,0,19,20,False,True,False,2,0.0,0.0,2020,,False
154357,2022-11-08,2022,2021,State Representative,Eighth Bristol,8th Bristol,New Bedford,1,B1,37.5,37.5,,Dem_Incumbent,12.016673853672561,False,False,False,2,False,2,1,"Paul Schmid, III",Evan Gendreau,Republican,55,25,25.0,0,0,80,89,True,True,False,2,0.0,0.0,2020,,False
154494,2022-11-08,2022,2021,State Representative,Eighth Hampden,8th Hampden,Chicopee,6,AN,36.410256410256416,,,No_Incumbent,0.0,False,False,False,2,False,2,1,Shirley B. Arriaga,Sean Goonan,Unenrolled,266,124,0.0,0,0,390,414,False,True,False,2,0.0,0.0,2020,,False
154494,2022-11-08,2022,2021,State Representative,Eighth Hampden,8th Hampden,Chicopee,6,AS,24.663677130044846,,,No_Incumbent,0.0,False,False,False,2,False,2,1,Shirley B. Arriaga,Sean Goonan,Unenrolled,417,252,0.0,0,0,669,714,False,True,False,2,0.0,0.0,2020,,False
154494,2022-11-08,2022,2021,State Representative,Eighth Hampden,8th Hampden,Chicopee,6,BE,25.26829268292683,,,No_Incumbent,0.0,False,False,False,2,False,2,1,Shirley B. Arriaga,Sean Goonan,Unenrolled,642,383,0.0,0,0,1025,1114,False,True,False,2,0.0,0.0,2020,,False
154494,2022-11-08,2022,2021,State Representative,Eighth Hampden,8th Hampden,Chicopee,6,BW,16.756756756756758,,,No_Incumbent,0.0,False,False,False,2,False,2,1,Shirley B. Arriaga,Sean Goonan,Unenrolled,108,77,0.0,0,0,185,200,False,True,False,2,0.0,0.0,2020,,False
154533,2022-11-08,2022,2021,State Representative,Eighth Middlesex,8th Middlesex,Hopkinton,-,5,27.94292508917955,27.94292508917955,,No_Incumbent,0.0,False,False,False,2,False,2,1,James Arena-DeRosa,Loring Barnes,Republican,1076,606,606.0,0,0,1682,1736,True,True,False,2,0.0,0.0,2020,,False
154554,2022-11-08,2022,2021,State Representative,Eighth Norfolk,8th Norfolk,Mansfield,-,6A,27.699530516431924,27.699530516431924,,Dem_Incumbent,2.0123616501365533,False,False,False,2,False,2,1,Ted Philips,Howard L. Terban,Republican,136,77,77.0,0,0,213,230,True,True,False,2,0.0,0.0,2020,,False
154554,2022-11-08,2022,2021,State Representative,Eighth Norfolk,8th Norfolk,Stoughton,-,5A,-5.494505494505497,-5.4945054945054945,,Dem_Incumbent,2.0123616501365533,False,False,False,2,False,2,1,Ted Philips,Howard L. Terban,Republican,43,48,48.0,0,0,91,96,True,True,False,2,0.0,0.0,2020,,False
154554,2022-11-08,2022,2021,State Representative,Eighth Norfolk,8th Norfolk,Stoughton,-,7A,53.571428571428584,53.57142857142857,,Dem_Incumbent,2.0123616501365533,False,False,False,2,False,2,1,Ted Philips,Howard L. Terban,Republican,43,13,13.0,0,0,56,60,True,True,False,2,0.0,0.0,2020,,False
154554,2022-11-08,2022,2021,State Representative,Eighth Norfolk,8th Norfolk,Stoughton,-,8A,14.285714285714285,14.285714285714285,,Dem_Incumbent,2.0123616501365533,False,False,False,2,False,2,1,Ted Philips,Howard L. Terban,Republican,32,24,24.0,0,0,56,59,True,True,False,2,0.0,0.0,2020,,False
154554,2022-11-08,2022,2021,State Representative,Eighth Norfolk,8th Norfolk,Walpole,-,2A,11.111111111111116,11.11111111111111,,Dem_Incumbent,2.0123616501365533,False,False,False,2,False,2,1,Ted Philips,Howard L. Terban,Republican,15,12,12.0,0,0,27,28,True,True,False,2,0.0,0.0,2020,,False
154554,2022-11-08,2022,2021,State Representative,Eighth Norfolk,8th Norfolk,Walpole,-,5A,-23.28767123287672,-23.28767123287671,,Dem_Incumbent,2.0123616501365533,False,False,False,2,False,2,1,Ted Philips,Howard L. Terban,Republican,28,45,45.0,0,0,73,74,True,True,False,2,0.0,0.0,2020,,False
154475,2022-11-08,2022,2021,State Representative,Eighth Plymouth,8th Plymouth,Bridgewater,-,8,-3.9010466222645146,-3.9010466222645097,,GOP_Incumbent,12.016673853672561,False,False,False,2,False,2,1,Eric J. Haikola,Angelo L. D'Emilia,Republican,505,546,546.0,0,0,1051,1090,True,True,False,2,0.0,0.0,2020,,False
154475,2022-11-08,2022,2021,State Representative,Eighth Plymouth,8th Plymouth,Bridgewater,-,9,-20.954511558538403,-20.954511558538407,,GOP_Incumbent,12.016673853672561,False,False,False,2,False,2,1,Eric J. Haikola,Angelo L. D'Emilia,Republican,530,811,811.0,0,0,1341,1393,True,True,False,2,0.0,0.0,2020,,False
154475,2022-11-08,2022,2021,State Representative,Eighth Plymouth,8th Plymouth,Raynham,-,4A,-31.914893617021274,-31.914893617021278,,GOP_Incumbent,12.016673853672561,False,False,False,2,False,2,1,Eric J. Haikola,Angelo L. D'Emilia,Republican,16,31,31.0,0,0,47,47,True,True,False,2,0.0,0.0,2020,,False
154556,2022-11-08,2022,2021,State Representative,Ninth Norfolk,9th Norfolk,Norfolk,-,4,13.4453781512605,13.445378151260504,,No_Incumbent,0.0,False,False,False,2,False,2,1,Kevin Kalkut,Marcus S. Vaughn,Republican,810,618,618.0,0,0,1428,1452,True,True,False,2,0.0,0.0,2020,,False
154556,2022-11-08,2022,2021,State Representative,Ninth Norfolk,9th Norfolk,Wrentham,-,4,-26.031102096010823,-26.031102096010816,,No_Incumbent,0.0,False,False,False,2,False,2,1,Kevin Kalkut,Marcus S. Vaughn,Republican,547,932,932.0,0,0,1479,1498,True,True,False,2,0.0,0.0,2020,,False
154478,2022-11-08,2022,2021,State Representative,Ninth Plymouth,9th Plymouth,Easton,-,7,17.893217893217894,17.893217893217894,,Dem_Incumbent,6.688706818072925,False,False,False,2,False,2,1,Gerard J. Cassidy,Lawrence P. Novak,Republican,817,569,569.0,0,0,1386,1454,True,True,False,2,0.0,0.0,2020,,False
154471,2022-11-08,2022,2021,State Senate,First Essex and Middlesex,1st Essex and Middlesex,Middleton,-,3,-55.523672883787654,,,GOP_Incumbent,28.000574960471468,False,False,False,2,True,2,0,Terence William Cudney,Bruce E. Tarr,Republican,310,1084,1084.0,0,0,1394,1484,False,True,False,2,0.0,0.0,2020,,False
154471,2022-11-08,2022,2021,State Senate,First Essex and Middlesex,1st Essex and Middlesex,Newburyport,1,P,-42.77620396600566,,,GOP_Incumbent,28.000574960471468,False,False,False,2,True,2,0,Terence William Cudney,Bruce E. Tarr,Republican,101,252,252.0,0,0,353,393,False,True,False,2,0.0,0.0,2020,,False
154471,2022-11-08,2022,2021,State Senate,First Essex and Middlesex,1st Essex and Middlesex,Topsfield,-,2,-36.40743289745354,,,GOP_Incumbent,28.000574960471468,False,False,False,2,True,2,0,Terence William Cudney,Bruce E. Tarr,Republican,462,991,991.0,0,0,1453,1608,False,True,False,2,0.0,0.0,2020,,False
154438,2022-11-08,2022,2021,State Senate,First Worcester,1st Worcester,Worcester,1,6,51.76558978211872,,,No_Incumbent,0.0,False,False,False,2,False,2,1,Robyn K. Kennedy,Lisa K. Mair,Unenrolled,1010,321,0.0,0,0,1331,1466,False,True,False,2,0.0,0.0,2020,,False
154438,2022-11-08,2022,2021,State Senate,First Worcester,1st Worcester,Worcester,10,6,76.56903765690377,,,No_Incumbent,0.0,False,False,False,2,False,2,1,Robyn K. Kennedy,Lisa K. Mair,Unenrolled,211,28,0.0,0,0,239,264,False,True,False,2,0.0,0.0,2020,,False
154438,2022-11-08,2022,2021,State Senate,First Worcester,1st Worcester,Worcester,2,6,56.188118811881196,,,No_Incumbent,0.0,False,False,False,2,False,2,1,Robyn K. Kennedy,Lisa K. Mair,Unenrolled,631,177,0.0,0,0,808,878,False,True,False,2,0.0,0.0,2020,,False
154438,2022-11-08,2022,2021,State Senate,First Worcester,1st Worcester,Worcester,3,6,59.32678821879382,,,No_Incumbent,0.0,False,False,False,2,False,2,1,Robyn K. Kennedy,Lisa K. Mair,Unenrolled,568,145,0.0,0,0,713,768,False,True,False,2,0.0,0.0,2020,,False
154438,2022-11-08,2022,2021,State Senate,First Worcester,1st Worcester,Worcester,8,6,62.26415094339623,,,No_Incumbent,0.0,False,False,False,2,False,2,1,Robyn K. Kennedy,Lisa K. Mair,Unenrolled,215,50,0.0,0,0,265,289,False,True,False,2,0.0,0.0,2020,,False
154438,2022-11-08,2022,2021,State Senate,First Worcester,1st Worcester,Worcester,9,6,52.53940455341506,,,No_Incumbent,0.0,False,False,False,2,False,2,1,Robyn K. Kennedy,Lisa K. Mair,Unenrolled,871,271,0.0,0,0,1142,1241,False,True,False,2,0.0,0.0,2020,,False
154440,2022-11-08,2022,2021,State Senate,Second Essex,2nd Essex,Peabody,4,3A,54.69613259668509,54.69613259668509,,Dem_Incumbent,10.004312203536008,False,False,False,2,False,2,1,Joan B. Lovely,Damian M. Anketell,Republican,980,287,287.0,0,0,1267,1304,True,True,False,2,0.0,0.0,2020,,False
154378,2022-11-08,2022,2021,State Senate,Second Essex and Middlesex,2nd Essex and Middlesex,Andover,-,10,30.38277511961722,30.38277511961722,,Dem_Incumbent,4.005557951224187,False,False,False,2,False,2,1,Barry R. Finegold,SalvatorE Paul Defranco,Republican,1090,582,582.0,0,0,1672,1712,True,True,False,2,0.0,0.0,2020,,False
154378,2022-11-08,2022,2021,State Senate,Second Essex and Middlesex,2nd Essex and Middlesex,Andover,-,4A,35.01144164759726,35.01144164759725,,Dem_Incumbent,4.005557951224187,False,False,False,2,False,2,1,Barry R. Finegold,SalvatorE Paul Defranco,Republican,295,142,142.0,0,0,437,456,True,True,False,2,0.0,0.0,2020,,False
154378,2022-11-08,2022,2021,State Senate,Second Essex and Middlesex,2nd Essex and Middlesex,Haverhill,1,2A,25.0,25.0,,Dem_Incumbent,4.005557951224187,False,False,False,2,False,2,1,Barry R. Finegold,SalvatorE Paul Defranco,Republican,120,72,72.0,0,0,192,195,True,True,False,2,0.0,0.0,2020,,False
154378,2022-11-08,2022,2021,State Senate,Second Essex and Middlesex,2nd Essex and Middlesex,Haverhill,1,3A,9.677419354838706,9.67741935483871,,Dem_Incumbent,4.005557951224187,False,False,False,2,False,2,1,Barry R. Finegold,SalvatorE Paul Defranco,Republican,153,126,126.0,0,0,279,283,True,True,False,2,0.0,0.0,2020,,False
154378,2022-11-08,2022,2021,State Senate,Second Essex and Middlesex,2nd Essex and Middlesex,Haverhill,5,3A,-16.666666666666668,-16.666666666666664,,Dem_Incumbent,4.005557951224187,False,False,False,2,False,2,1,Barry R. Finegold,SalvatorE Paul Defranco,Republican,40,56,56.0,0,0,96,98,True,True,False,2,0.0,0.0,2020,,False
154378,2022-11-08,2022,2021,State Senate,Second Essex and Middlesex,2nd Essex and Middlesex,Haverhill,7,3A,11.111111111111116,11.11111111111111,,Dem_Incumbent,4.005557951224187,False,False,False,2,False,2,1,Barry R. Finegold,SalvatorE Paul Defranco,Republican,15,12,12.0,0,0,27,27,True,True,False,2,0.0,0.0,2020,,False
154378,2022-11-08,2022,2021,State Senate,Second Essex and Middlesex,2nd Essex and Middlesex,Tewksbury,-,5,6.388702084734366,6.388702084734364,,Dem_Incumbent,4.005557951224187,False,False,False,2,False,2,1,Barry R. Finegold,SalvatorE Paul Defranco,Republican,791,696,696.0,0,0,1487,1525,True,True,False,2,0.0,0.0,2020,,False
154378,2022-11-08,2022,2021,State Senate,Second Essex and Middlesex,2nd Essex and Middlesex,Tewksbury,-,5A,35.26970954356847,35.26970954356847,,Dem_Incumbent,4.005557951224187,False,False,False,2,False,2,1,Barry R. Finegold,SalvatorE Paul Defranco,Republican,163,78,78.0,0,0,241,245,True,True,False,2,0.0,0.0,2020,,False
154378,2022-11-08,2022,2021,State Senate,Second Essex and Middlesex,2nd Essex and Middlesex,Tewksbury,-,6,-2.946708463949843,-2.946708463949843,,Dem_Incumbent,4.005557951224187,False,False,False,2,False,2,1,Barry R. Finegold,SalvatorE Paul Defranco,Republican,774,821,821.0,0,0,1595,1631,True,True,False,2,0.0,0.0,2020,,False
154378,2022-11-08,2022,2021,State Senate,Second Essex and Middlesex,2nd Essex and Middlesex,Tewksbury,-,7,1.4629049111807735,1.4629049111807733,,Dem_Incumbent,4.005557951224187,False,False,False,2,False,2,1,Barry R. Finegold,SalvatorE Paul Defranco,Republican,971,943,943.0,0,0,1914,1937,True,True,False,2,0.0,0.0,2020,,False
154378,2022-11-08,2022,2021,State Senate,Second Essex and Middlesex,2nd Essex and Middlesex,Tewksbury,-,8,6.65068903535051,6.65068903535051,,Dem_Incumbent,4.005557951224187,False,False,False,2,False,2,1,Barry R. Finegold,SalvatorE Paul Defranco,Republican,890,779,779.0,0,0,1669,1707,True,True,False,2,0.0,0.0,2020,,False
154548,2022-11-08,2022,2021,State Senate,Third Essex,3rd Essex,Lynn,1,2A,53.42465753424656,,,Dem_Incumbent,4.676345167936371,False,False,False,2,False,2,1,Brendan P. Crighton,Annalisa Salustri,Unenrolled,168,51,0.0,0,0,219,262,False,True,False,2,0.0,0.0,2020,,False
154548,2022-11-08,2022,2021,State Senate,Third Essex,3rd Essex,Lynn,4,3A,52.27272727272727,,,Dem_Incumbent,4.676345167936371,False,False,False,2,False,2,1,Brendan P. Crighton,Annalisa Salustri,Unenrolled,67,21,0.0,0,0,88,90,False,True,False,2,0.0,0.0,2020,,False
154553,2022-11-08,2022,2021,State Senate,Fifth Middlesex,5th Middlesex,Malden,1,3,49.07872696817421,49.0787269681742,,Dem_Incumbent,8.60524172296488,False,False,False,2,False,2,1,Jason M. Lewis,"Edward F. Dombroski, Jr",Republican,445,152,152.0,0,0,597,635,True,True,False,2,0.0,0.0,2020,,False
154553,2022-11-08,2022,2021,State Senate,Fifth Middlesex,5th Middlesex,Malden,2,3,40.998487140695914,40.998487140695914,,Dem_Incumbent,8.60524172296488,False,False,False,2,False,2,1,Jason M. Lewis,"Edward F. Dombroski, Jr",Republican,466,195,195.0,0,0,661,703,True,True,False,2,0.0,0.0,2020,,False
154553,2022-11-08,2022,2021,State Senate,Fifth Middlesex,5th Middlesex,Malden,3,1A,42.213883677298305,42.21388367729831,,Dem_Incumbent,8.60524172296488,False,False,False,2,False,2,1,Jason M. Lewis,"Edward F. Dombroski, Jr",Republican,379,154,154.0,0,0,533,564,True,True,False,2,0.0,0.0,2020,,False
154553,2022-11-08,2022,2021,State Senate,Fifth Middlesex,5th Middlesex,Malden,3,3,52.58215962441315,52.58215962441315,,Dem_Incumbent,8.60524172296488,False,False,False,2,False,2,1,Jason M. Lewis,"Edward F. Dombroski, Jr",Republican,650,202,202.0,0,0,852,892,True,True,False,2,0.0,0.0,2020,,False
154553,2022-11-08,2022,2021,State Senate,Fifth Middlesex,5th Middlesex,Malden,4,3,64.13255360623782,64.13255360623782,,Dem_Incumbent,8.60524172296488,False,False,False,2,False,2,1,Jason M. Lewis,"Edward F. Dombroski, Jr",Republican,421,92,92.0,0,0,513,542,True,True,False,2,0.0,0.0,2020,,False
154553,2022-11-08,2022,2021,State Senate,Fifth Middlesex,5th Middlesex,Malden,5,3,45.55555555555556,45.55555555555556,,Dem_Incumbent,8.60524172296488,False,False,False,2,False,2,1,Jason M. Lewis,"Edward F. Dombroski, Jr",Republican,262,98,98.0,0,0,360,373,True,True,False,2,0.0,0.0,2020,,False
154553,2022-11-08,2022,2021,State Senate,Fifth Middlesex,5th Middlesex,Malden,5,3A,74.02597402597402,74.02597402597402,,Dem_Incumbent,8.60524172296488,False,False,False,2,False,2,1,Jason M. Lewis,"Edward F. Dombroski, Jr",Republican,134,20,20.0,0,0,154,163,True,True,False,2,0.0,0.0,2020,,False
154553,2022-11-08,2022,2021,State Senate,Fifth Middlesex,5th Middlesex,Malden,6,3,30.03300330033003,30.033003300330037,,Dem_Incumbent,8.60524172296488,False,False,False,2,False,2,1,Jason M. Lewis,"Edward F. Dombroski, Jr",Republican,394,212,212.0,0,0,606,639,True,True,False,2,0.0,0.0,2020,,False
154553,2022-11-08,2022,2021,State Senate,Fifth Middlesex,5th Middlesex,Malden,7,3,34.69387755102041,34.69387755102041,,Dem_Incumbent,8.60524172296488,False,False,False,2,False,2,1,Jason M. Lewis,"Edward F. Dombroski, Jr",Republican,198,96,96.0,0,0,294,320,True,True,False,2,0.0,0.0,2020,,False
154553,2022-11-08,2022,2021,State Senate,Fifth Middlesex,5th Middlesex,Malden,7,3A,54.589371980676326,54.589371980676326,,Dem_Incumbent,8.60524172296488,False,False,False,2,False,2,1,Jason M. Lewis,"Edward F. Dombroski, Jr",Republican,160,47,47.0,0,0,207,220,True,True,False,2,0.0,0.0,2020,,False
154553,2022-11-08,2022,2021,State Senate,Fifth Middlesex,5th Middlesex,Malden,8,3,43.7037037037037,43.7037037037037,,Dem_Incumbent,8.60524172296488,False,False,False,2,False,2,1,Jason M. Lewis,"Edward F. Dombroski, Jr",Republican,291,114,114.0,0,0,405,438,True,True,False,2,0.0,0.0,2020,,False
154413,2022-11-08,2022,2021,State Senate,Bristol and Norfolk,Bristol and Norfolk,Canton,-,7,31.176875430144523,31.656184486373167,,Dem_Incumbent,5.059652148914762,False,False,False,3,False,3,1,Paul R. Feeney,Michael Chaisson,Republican,942,489,489.0,0,0,1453,1536,True,True,False,3,0.0,0.0,2020,,False
154413,2022-11-08,2022,2021,State Senate,Bristol and Norfolk,Bristol and Norfolk,Mansfield,-,2A,17.88235294117647,18.81188118811881,,Dem_Incumbent,5.059652148914762,False,False,False,3,False,3,1,Paul R. Feeney,Michael Chaisson,Republican,240,164,164.0,0,0,425,442,True,True,False,3,0.0,0.0,2020,,False
154413,2022-11-08,2022,2021,State Senate,Bristol and Norfolk,Bristol and Norfolk,Mansfield,-,6A,23.076923076923077,23.943661971830984,,Dem_Incumbent,5.059652148914762,False,False,False,3,False,3,1,Paul R. Feeney,Michael Chaisson,Republican,132,81,81.0,0,0,221,230,True,True,False,3,0.0,0.0,2020,,False
154413,2022-11-08,2022,2021,State Senate,Bristol and Norfolk,Bristol and Norfolk,Mansfield,-,7,24.752475247524753,25.925925925925924,,Dem_Incumbent,5.059652148914762,False,False,False,3,False,3,1,Paul R. Feeney,Michael Chaisson,Republican,850,500,500.0,0,0,1414,1454,True,True,False,3,0.0,0.0,2020,,False
154391,2022-11-08,2022,2021,State Senate,Cape and Islands,Cape and Islands,Chatham,-,2,16.407425990968388,16.407425990968388,,Dem_Incumbent,5.99875425231182,False,False,False,2,False,2,1,Julian Andre Cyr,Christopher Robert Lauzon,Republican,1160,833,833.0,0,0,1993,2045,True,True,False,2,0.0,0.0,2020,,False
154391,2022-11-08,2022,2021,State Senate,Cape and Islands,Cape and Islands,Orleans,-,2,27.091633466135455,27.091633466135455,,Dem_Incumbent,5.99875425231182,False,False,False,2,False,2,1,Julian Andre Cyr,Christopher Robert Lauzon,Republican,1276,732,732.0,0,0,2008,2039,True,True,False,2,0.0,0.0,2020,,False
154391,2022-11-08,2022,2021,State Senate,Cape and Islands,Cape and Islands,Yarmouth,-,8,16.541353383458652,16.541353383458645,,Dem_Incumbent,5.99875425231182,False,False,False,2,False,2,1,Julian Andre Cyr,Christopher Robert Lauzon,Republican,620,444,444.0,0,0,1064,1085,True,True,False,2,0.0,0.0,2020,,False
154391,2022-11-08,2022,2021,State Senate,Cape and Islands,Cape and Islands,Yarmouth,-,8A,16.230366492146597,16.230366492146597,,Dem_Incumbent,5.99875425231182,False,False,False,2,False,2,1,Julian Andre Cyr,Christopher Robert Lauzon,Republican,111,80,80.0,0,0,191,194,True,True,False,2,0.0,0.0,2020,,False
154498,2022-11-08,2022,2021,State Senate,First Plymouth & Norfolk,First Plymouth & Norfolk,Cohasset,-,3,-12.035010940919033,-12.035010940919037,,No_Incumbent,0.0,False,False,False,2,False,2,1,"Robert William Stephens, Jr",Patrick Michael O'Connor,Republican,603,768,768.0,0,0,1371,1444,True,True,False,2,0.0,0.0,2020,,False
154498,2022-11-08,2022,2021,State Senate,First Plymouth & Norfolk,First Plymouth & Norfolk,Hingham,-,7,-23.04609218436873,-23.04609218436874,,No_Incumbent,0.0,False,False,False,2,False,2,1,"Robert William Stephens, Jr",Patrick Michael O'Connor,Republican,384,614,614.0,0,0,998,1047,True,True,False,2,0.0,0.0,2020,,False
154498,2022-11-08,2022,2021,State Senate,First Plymouth & Norfolk,First Plymouth & Norfolk,Hingham,-,7A,8.324974924774326,8.324974924774322,,No_Incumbent,0.0,False,False,False,2,False,2,1,"Robert William Stephens, Jr",Patrick Michael O'Connor,Republican,540,457,457.0,0,0,997,1043,True,True,False,2,0.0,0.0,2020,,False
