election_id,election_date,office,district_display,reason,num_candidates_admitted,write_in_share,top_write_in_share
126176,2014-11-04,State Representative,7th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
126152,2014-11-04,State Representative,7th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
126309,2014-11-04,State Representative,7th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
126087,2014-11-04,State Representative,7th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
126205,2014-11-04,State Representative,7th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
126265,2014-11-04,State Representative,8th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
126293,2014-11-04,State Representative,8th Essex,uncontested: fewer than two candidates,1,0.0,0.0
126242,2014-11-04,State Representative,8th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
126303,2014-11-04,State Representative,8th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
126195,2014-11-04,State Representative,8th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
126306,2014-11-04,State Representative,9th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
126227,2014-11-04,State Representative,9th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
126202,2014-11-04,State Representative,9th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
126136,2014-11-04,State Representative,"Barnstable, Dukes and Nantucket",uncontested: fewer than two candidates,1,0.0,0.0
126220,2014-11-04,State Senate,1st Essex and Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
126255,2014-11-04,State Senate,1st Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
126231,2014-11-04,State Senate,1st Middlesex and Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
126211,2014-11-04,State Senate,1st Suffolk and Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
126106,2014-11-04,State Senate,2nd Bristol and Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
126187,2014-11-04,State Senate,2nd Essex,uncontested: fewer than two candidates,1,0.0,0.0
126153,2014-11-04,State Senate,2nd Middlesex and Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
126180,2014-11-04,State Senate,2nd Suffolk and Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
126161,2014-11-04,State Senate,2nd Worcester,uncontested: fewer than two candidates,1,0.0,0.0
126297,2014-11-04,State Senate,3rd Essex,uncontested: fewer than two candidates,1,0.0,0.0
126141,2014-11-04,State Senate,4th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
126112,2014-11-04,State Senate,"Berkshire, Hampshire and Franklin",uncontested: fewer than two candidates,1,0.0,0.0
126158,2014-11-04,State Senate,Bristol and Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
126245,2014-11-04,State Senate,Hampden,uncontested: fewer than two candidates,1,0.0,0.0
126128,2014-11-04,State Senate,"Hampshire, Franklin and Worcester",uncontested: fewer than two candidates,1,0.0,0.0
126213,2014-11-04,State Senate,Middlesex and Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
126098,2014-11-04,State Senate,Middlesex and Worcester,uncontested: fewer than two candidates,1,0.0,0.0
126214,2014-11-04,State Senate,Norfolk and Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
126167,2014-11-04,State Senate,"Norfolk, Bristol and Plymouth",uncontested: fewer than two candidates,1,0.0,0.0
126247,2014-11-04,State Senate,Plymouth and Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
127016,2016-03-01,State Representative,9th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
130484,2016-05-10,State Representative,10th Essex,uncontested: fewer than two candidates,1,0.0,0.0
130482,2016-05-10,State Senate,1st Suffolk and Middlesex,no usable two-candidate contest,3,0.017394822006472493,0.010922330097087379
130408,2016-11-08,State Representative,10th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
130440,2016-11-08,State Representative,10th Essex,uncontested: fewer than two candidates,1,0.0,0.0
130472,2016-11-08,State Representative,10th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
130457,2016-11-08,State Representative,10th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130417,2016-11-08,State Representative,10th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
130372,2016-11-08,State Representative,10th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
130351,2016-11-08,State Representative,10th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130258,2016-11-08,State Representative,11th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
130438,2016-11-08,State Representative,11th Essex,uncontested: fewer than two candidates,1,0.0,0.0
130471,2016-11-08,State Representative,11th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
130456,2016-11-08,State Representative,11th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130394,2016-11-08,State Representative,11th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
130370,2016-11-08,State Representative,11th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
130469,2016-11-08,State Representative,11th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
130326,2016-11-08,State Representative,12th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
130461,2016-11-08,State Representative,12th Essex,uncontested: fewer than two candidates,1,0.0,0.0
130403,2016-11-08,State Representative,12th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
130458,2016-11-08,State Representative,12th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130354,2016-11-08,State Representative,12th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130455,2016-11-08,State Representative,13th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
130392,2016-11-08,State Representative,13th Essex,uncontested: fewer than two candidates,1,0.0,0.0
130416,2016-11-08,State Representative,13th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130397,2016-11-08,State Representative,13th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
130353,2016-11-08,State Representative,13th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130481,2016-11-08,State Representative,13th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
130423,2016-11-08,State Representative,14th Essex,uncontested: fewer than two candidates,1,0.0,0.0
130476,2016-11-08,State Representative,14th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
130344,2016-11-08,State Representative,14th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130477,2016-11-08,State Representative,14th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
130434,2016-11-08,State Representative,15th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130374,2016-11-08,State Representative,15th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
130341,2016-11-08,State Representative,15th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130431,2016-11-08,State Representative,16th Essex,uncontested: fewer than two candidates,1,0.0,0.0
130384,2016-11-08,State Representative,16th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130385,2016-11-08,State Representative,16th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130280,2016-11-08,State Representative,17th Essex,uncontested: fewer than two candidates,1,0.0,0.0
130383,2016-11-08,State Representative,17th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130348,2016-11-08,State Representative,17th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130338,2016-11-08,State Representative,18th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130396,2016-11-08,State Representative,18th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
130475,2016-11-08,State Representative,19th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130467,2016-11-08,State Representative,19th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130315,2016-11-08,State Representative,1st Barnstable,uncontested: fewer than two candidates,1,0.0,0.0
130263,2016-11-08,State Representative,1st Berkshire,uncontested: fewer than two candidates,1,0.0,0.0
130296,2016-11-08,State Representative,1st Franklin,uncontested: fewer than two candidates,1,0.0,0.0
130369,2016-11-08,State Representative,1st Hampden,uncontested: fewer than two candidates,1,0.0,0.0
130421,2016-11-08,State Representative,1st Hampshire,uncontested: fewer than two candidates,1,0.0,0.0
130464,2016-11-08,State Representative,1st Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
130343,2016-11-08,State Representative,1st Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130427,2016-11-08,State Representative,1st Worcester,uncontested: fewer than two candidates,1,0.0,0.0
130442,2016-11-08,State Representative,20th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130288,2016-11-08,State Representative,23rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130287,2016-11-08,State Representative,24th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130376,2016-11-08,State Representative,25th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130378,2016-11-08,State Representative,26th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130407,2016-11-08,State Representative,28th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130377,2016-11-08,State Representative,29th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130330,2016-11-08,State Representative,2nd Berkshire,uncontested: fewer than two candidates,1,0.0,0.0
130304,2016-11-08,State Representative,2nd Bristol,uncontested: fewer than two candidates,1,0.0,0.0
130363,2016-11-08,State Representative,2nd Essex,uncontested: fewer than two candidates,1,0.0,0.0
130301,2016-11-08,State Representative,2nd Franklin,uncontested: fewer than two candidates,1,0.0,0.0
130402,2016-11-08,State Representative,2nd Hampden,uncontested: fewer than two candidates,1,0.0,0.0
130404,2016-11-08,State Representative,2nd Hampshire,uncontested: fewer than two candidates,1,0.0,0.0
130382,2016-11-08,State Representative,2nd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130465,2016-11-08,State Representative,2nd Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
130347,2016-11-08,State Representative,2nd Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130291,2016-11-08,State Representative,2nd Worcester,uncontested: fewer than two candidates,1,0.0,0.0
130466,2016-11-08,State Representative,30th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130444,2016-11-08,State Representative,32nd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130445,2016-11-08,State Representative,33rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130451,2016-11-08,State Representative,34th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130443,2016-11-08,State Representative,35th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130398,2016-11-08,State Representative,36th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130251,2016-11-08,State Representative,37th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130424,2016-11-08,State Representative,3rd Essex,uncontested: fewer than two candidates,1,0.0,0.0
130276,2016-11-08,State Representative,3rd Hampshire,uncontested: fewer than two candidates,1,0.0,0.0
130334,2016-11-08,State Representative,3rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130426,2016-11-08,State Representative,3rd Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
130352,2016-11-08,State Representative,3rd Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130413,2016-11-08,State Representative,3rd Worcester,uncontested: fewer than two candidates,1,0.0,0.0
130367,2016-11-08,State Representative,4th Barnstable,uncontested: fewer than two candidates,1,0.0,0.0
130269,2016-11-08,State Representative,4th Berkshire,uncontested: fewer than two candidates,1,0.0,0.0
130419,2016-11-08,State Representative,4th Essex,uncontested: fewer than two candidates,1,0.0,0.0
130478,2016-11-08,State Representative,4th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
130425,2016-11-08,State Representative,4th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
130345,2016-11-08,State Representative,4th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130314,2016-11-08,State Representative,5th Barnstable,uncontested: fewer than two candidates,1,0.0,0.0
130395,2016-11-08,State Representative,5th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
130406,2016-11-08,State Representative,5th Essex,uncontested: fewer than two candidates,1,0.0,0.0
130429,2016-11-08,State Representative,5th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
130452,2016-11-08,State Representative,5th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130366,2016-11-08,State Representative,5th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
130318,2016-11-08,State Representative,5th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
130411,2016-11-08,State Representative,6th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
130388,2016-11-08,State Representative,6th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
130415,2016-11-08,State Representative,6th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130310,2016-11-08,State Representative,6th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
130350,2016-11-08,State Representative,6th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130381,2016-11-08,State Representative,6th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
130410,2016-11-08,State Representative,7th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
130468,2016-11-08,State Representative,7th Essex,uncontested: fewer than two candidates,1,0.0,0.0
130321,2016-11-08,State Representative,7th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
130453,2016-11-08,State Representative,7th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
130245,2016-11-08,State Representative,7th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
130349,2016-11-08,State Representative,7th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130409,2016-11-08,State Representative,8th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
130437,2016-11-08,State Representative,8th Essex,uncontested: fewer than two candidates,1,0.0,0.0
130386,2016-11-08,State Representative,8th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
130428,2016-11-08,State Representative,8th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130447,2016-11-08,State Representative,8th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
130368,2016-11-08,State Representative,8th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
130339,2016-11-08,State Representative,8th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130323,2016-11-08,State Representative,8th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
130393,2016-11-08,State Representative,9th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
130346,2016-11-08,State Representative,9th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130418,2016-11-08,State Representative,9th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
130412,2016-11-08,State Senate,1st Bristol and Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
130273,2016-11-08,State Senate,1st Essex,uncontested: fewer than two candidates,1,0.0,0.0
130364,2016-11-08,State Senate,1st Essex and Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130399,2016-11-08,State Senate,1st Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130375,2016-11-08,State Senate,1st Middlesex and Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
130356,2016-11-08,State Senate,1st Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130355,2016-11-08,State Senate,1st Suffolk and Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130365,2016-11-08,State Senate,1st Worcester,uncontested: fewer than two candidates,1,0.0,0.0
130259,2016-11-08,State Senate,2nd Bristol and Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
130332,2016-11-08,State Senate,2nd Essex,uncontested: fewer than two candidates,1,0.0,0.0
130379,2016-11-08,State Senate,2nd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130300,2016-11-08,State Senate,2nd Middlesex and Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
130373,2016-11-08,State Senate,2nd Plymouth and Bristol,uncontested: fewer than two candidates,1,0.0,0.0
130359,2016-11-08,State Senate,2nd Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130325,2016-11-08,State Senate,2nd Suffolk and Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130441,2016-11-08,State Senate,3rd Essex,uncontested: fewer than two candidates,1,0.0,0.0
130320,2016-11-08,State Senate,3rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130289,2016-11-08,State Senate,4th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130305,2016-11-08,State Senate,Bristol and Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
130389,2016-11-08,State Senate,Hampden,uncontested: fewer than two candidates,1,0.0,0.0
130357,2016-11-08,State Senate,Middlesex and Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130358,2016-11-08,State Senate,Norfolk and Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
130362,2016-11-08,State Senate,Plymouth and Barnstable,uncontested: fewer than two candidates,1,0.0,0.0
130329,2016-11-08,State Senate,Worcester and Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
130324,2016-11-08,State Senate,Worcester and Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
130513,2018-03-06,State Senate,3rd Essex,uncontested: fewer than two candidates,1,0.0,0.0
131675,2018-11-06,State Representative,10th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
131707,2018-11-06,State Representative,10th Essex,uncontested: fewer than two candidates,1,0.0,0.0
131739,2018-11-06,State Representative,10th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
131724,2018-11-06,State Representative,10th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131619,2018-11-06,State Representative,10th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131519,2018-11-06,State Representative,11th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
131705,2018-11-06,State Representative,11th Essex,uncontested: fewer than two candidates,1,0.0,0.0
131738,2018-11-06,State Representative,11th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
131723,2018-11-06,State Representative,11th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131637,2018-11-06,State Representative,11th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
131608,2018-11-06,State Representative,11th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131736,2018-11-06,State Representative,11th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
131728,2018-11-06,State Representative,12th Essex,uncontested: fewer than two candidates,1,0.0,0.0
131725,2018-11-06,State Representative,12th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131727,2018-11-06,State Representative,12th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
131622,2018-11-06,State Representative,12th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131683,2018-11-06,State Representative,13th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131664,2018-11-06,State Representative,13th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
131621,2018-11-06,State Representative,13th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131747,2018-11-06,State Representative,13th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
131569,2018-11-06,State Representative,14th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
131742,2018-11-06,State Representative,14th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
131612,2018-11-06,State Representative,14th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131743,2018-11-06,State Representative,14th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
131701,2018-11-06,State Representative,15th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131641,2018-11-06,State Representative,15th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
131609,2018-11-06,State Representative,15th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131745,2018-11-06,State Representative,15th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
131698,2018-11-06,State Representative,16th Essex,uncontested: fewer than two candidates,1,0.0,0.0
131651,2018-11-06,State Representative,16th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131652,2018-11-06,State Representative,16th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131746,2018-11-06,State Representative,16th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
131544,2018-11-06,State Representative,17th Essex,uncontested: fewer than two candidates,1,0.0,0.0
131650,2018-11-06,State Representative,17th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131616,2018-11-06,State Representative,17th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131703,2018-11-06,State Representative,18th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131606,2018-11-06,State Representative,18th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131663,2018-11-06,State Representative,18th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
131734,2018-11-06,State Representative,19th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131525,2018-11-06,State Representative,1st Berkshire,uncontested: fewer than two candidates,1,0.0,0.0
131681,2018-11-06,State Representative,1st Bristol,uncontested: fewer than two candidates,1,0.0,0.0
131563,2018-11-06,State Representative,1st Franklin,uncontested: fewer than two candidates,1,0.0,0.0
131688,2018-11-06,State Representative,1st Hampshire,uncontested: fewer than two candidates,1,0.0,0.0
131560,2018-11-06,State Representative,1st Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131731,2018-11-06,State Representative,1st Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
131611,2018-11-06,State Representative,1st Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131709,2018-11-06,State Representative,20th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131584,2018-11-06,State Representative,21st Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131553,2018-11-06,State Representative,23rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131552,2018-11-06,State Representative,24th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131643,2018-11-06,State Representative,25th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131645,2018-11-06,State Representative,26th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131737,2018-11-06,State Representative,27th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131674,2018-11-06,State Representative,28th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131644,2018-11-06,State Representative,29th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131595,2018-11-06,State Representative,2nd Berkshire,uncontested: fewer than two candidates,1,0.0,0.0
131615,2018-11-06,State Representative,2nd Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131711,2018-11-06,State Representative,32nd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131712,2018-11-06,State Representative,33rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131718,2018-11-06,State Representative,34th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131710,2018-11-06,State Representative,35th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131513,2018-11-06,State Representative,37th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131628,2018-11-06,State Representative,3rd Barnstable,uncontested: fewer than two candidates,1,0.0,0.0
131729,2018-11-06,State Representative,3rd Berkshire,uncontested: fewer than two candidates,1,0.0,0.0
131691,2018-11-06,State Representative,3rd Essex,uncontested: fewer than two candidates,1,0.0,0.0
131599,2018-11-06,State Representative,3rd Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131620,2018-11-06,State Representative,3rd Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131634,2018-11-06,State Representative,4th Barnstable,uncontested: fewer than two candidates,1,0.0,0.0
131531,2018-11-06,State Representative,4th Berkshire,uncontested: fewer than two candidates,1,0.0,0.0
131726,2018-11-06,State Representative,4th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
131744,2018-11-06,State Representative,4th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
131692,2018-11-06,State Representative,4th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
131613,2018-11-06,State Representative,4th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131662,2018-11-06,State Representative,5th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
131696,2018-11-06,State Representative,5th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
131719,2018-11-06,State Representative,5th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131633,2018-11-06,State Representative,5th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
131655,2018-11-06,State Representative,6th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
131682,2018-11-06,State Representative,6th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131577,2018-11-06,State Representative,6th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
131667,2018-11-06,State Representative,6th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
131618,2018-11-06,State Representative,6th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131648,2018-11-06,State Representative,6th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
131677,2018-11-06,State Representative,7th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
131735,2018-11-06,State Representative,7th Essex,uncontested: fewer than two candidates,1,0.0,0.0
131586,2018-11-06,State Representative,7th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
131565,2018-11-06,State Representative,7th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131720,2018-11-06,State Representative,7th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
131617,2018-11-06,State Representative,7th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131676,2018-11-06,State Representative,8th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
131704,2018-11-06,State Representative,8th Essex,uncontested: fewer than two candidates,1,0.0,0.0
131653,2018-11-06,State Representative,8th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
131695,2018-11-06,State Representative,8th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131714,2018-11-06,State Representative,8th Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
131635,2018-11-06,State Representative,8th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
131607,2018-11-06,State Representative,8th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131660,2018-11-06,State Representative,9th Bristol,uncontested: fewer than two candidates,1,0.0,0.0
131654,2018-11-06,State Representative,9th Hampden,uncontested: fewer than two candidates,1,0.0,0.0
131702,2018-11-06,State Representative,9th Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131638,2018-11-06,State Representative,9th Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
131614,2018-11-06,State Representative,9th Suffolk,uncontested: fewer than two candidates,1,0.0,0.0
131685,2018-11-06,State Representative,9th Worcester,uncontested: fewer than two candidates,1,0.0,0.0
131549,2018-11-06,State Representative,"Barnstable, Dukes and Nantucket",uncontested: fewer than two candidates,1,0.0,0.0
131679,2018-11-06,State Senate,1st Bristol and Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
131631,2018-11-06,State Senate,1st Essex and Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131587,2018-11-06,State Senate,1st Hampden and Hampshire,uncontested: fewer than two candidates,1,0.0,0.0
131642,2018-11-06,State Senate,1st Middlesex and Norfolk,uncontested: fewer than two candidates,1,0.0,0.0
131592,2018-11-06,State Senate,1st Plymouth and Bristol,uncontested: fewer than two candidates,1,0.0,0.0
131624,2018-11-06,State Senate,1st Suffolk,no usable two-candidate contest,2,0.00043822955260746586,0.00043822955260746586
131623,2018-11-06,State Senate,1st Suffolk and Middlesex,uncontested: fewer than two candidates,1,0.0,0.0
131632,2018-11-06,State Senate,1st Worcester,uncontested: fewer than two candidates,1,0.0,0.0
131520,2018-11-06,State Senate,2nd Bristol and Plymouth,uncontested: fewer than two candidates,1,0.0,0.0
131597,2018-11-06,State Senate,2nd Essex,uncontested: fewer than two candidates,1,0.0,0.0
131530,2018-11-06,State Senate,2nd Hampden and Hampshire,uncontested: fewer than two candidates,1,0.0,0.0
